frame,class,confidence,x1,y1,x2,y2,width_px,height_px,area_px2
1388,UAV,0.2910,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1389,UAV,0.3183,325.9,324.5,380.1,361.0,54.2,36.5,1980.1
1390,UAV,0.2942,325.9,324.5,380.1,361.0,54.2,36.5,1980.1
1391,UAV,0.2261,326.0,324.5,380.0,361.0,54.0,36.5,1971.0
1392,UAV,0.1895,325.1,324.5,379.9,361.5,54.8,37.0,2025.8
1393,UAV,0.2697,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1394,UAV,0.2546,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1395,UAV,0.2983,325.2,324.6,379.8,361.4,54.5,36.8,2002.9
1396,UAV,0.2666,325.1,324.5,379.9,361.5,54.8,37.0,2025.8
1397,UAV,0.2268,325.0,324.4,380.0,361.6,55.0,37.2,2048.8
1398,UAV,0.2386,325.0,324.4,380.0,361.6,55.0,37.2,2048.8
1399,UAV,0.2302,325.0,324.4,380.0,361.6,55.0,37.2,2048.8
1400,UAV,0.3065,325.0,324.4,380.0,361.6,55.0,37.2,2048.8
1401,UAV,0.3277,325.0,324.5,380.0,361.5,55.0,37.0,2035.0
1402,UAV,0.3007,325.0,324.4,380.0,361.6,55.0,37.2,2048.8
1403,UAV,0.2806,325.0,324.4,380.0,361.6,55.0,37.2,2048.8
1404,UAV,0.2942,326.1,324.5,379.9,361.0,53.8,36.5,1961.9
1405,UAV,0.2705,325.8,324.5,379.8,361.0,54.0,36.5,1971.0
1406,UAV,0.2775,325.8,324.6,379.8,361.4,54.0,36.8,1984.5
1407,UAV,0.2798,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1408,UAV,0.2531,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1409,UAV,0.2351,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1410,UAV,0.2576,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1411,UAV,0.2713,326.1,324.5,379.9,361.0,53.8,36.5,1961.9
1412,UAV,0.2568,325.6,324.6,379.4,361.4,53.8,36.8,1975.3
1413,UAV,0.2436,326.0,324.6,379.5,361.4,53.5,36.8,1966.1
1414,UAV,0.2744,326.0,324.6,379.5,361.4,53.5,36.8,1966.1
1415,UAV,0.3311,326.0,324.6,379.5,361.4,53.5,36.8,1966.1
1416,UAV,0.3989,326.5,324.2,380.0,360.8,53.5,36.5,1952.8
1416,UAV,0.2012,394.6,292.9,437.4,329.1,42.8,36.2,1549.7
1417,UAV,0.3933,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1417,UAV,0.1889,394.6,292.8,437.4,328.8,42.8,36.0,1539.0
1418,UAV,0.3979,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1418,UAV,0.2050,394.6,292.8,437.4,328.8,42.8,36.0,1539.0
1419,UAV,0.4359,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1419,UAV,0.2227,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1420,UAV,0.4369,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1420,UAV,0.2160,394.6,292.8,437.4,328.8,42.8,36.0,1539.0
1421,UAV,0.4426,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1421,UAV,0.2275,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1422,UAV,0.4330,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1422,UAV,0.2288,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1423,UAV,0.4397,326.5,324.2,380.0,360.8,53.5,36.5,1952.8
1423,UAV,0.2444,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1424,UAV,0.4225,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1424,UAV,0.2114,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1425,UAV,0.4330,326.5,324.1,380.0,360.9,53.5,36.8,1966.1
1425,UAV,0.2247,394.2,293.1,437.2,328.9,43.0,35.8,1537.2
1426,UAV,0.4340,326.5,324.2,380.0,360.8,53.5,36.5,1952.8
1426,UAV,0.2546,394.2,293.1,437.2,328.9,43.0,35.8,1537.2
1427,UAV,0.4571,326.1,324.1,379.9,360.9,53.8,36.8,1975.3
1427,UAV,0.2451,394.2,293.1,437.2,328.9,43.0,35.8,1537.2
1428,UAV,0.4216,318.2,322.6,379.2,362.4,61.0,39.8,2424.8
1428,UAV,0.4206,392.6,293.1,437.4,328.9,44.8,35.8,1599.8
1429,UAV,0.4610,318.2,322.6,379.2,362.4,61.0,39.8,2424.8
1429,UAV,0.4026,392.6,293.1,437.4,328.9,44.8,35.8,1599.8
1430,UAV,0.4756,317.9,322.6,379.1,362.4,61.2,39.8,2434.7
1430,UAV,0.4426,392.6,293.1,437.4,328.9,44.8,35.8,1599.8
1431,UAV,0.4369,392.6,293.1,437.4,328.9,44.8,35.8,1599.8
1431,UAV,0.4349,318.1,322.8,378.9,362.2,60.8,39.5,2399.6
1432,UAV,0.4388,392.6,293.1,437.4,328.9,44.8,35.8,1599.8
1432,UAV,0.4311,318.1,322.8,378.9,362.2,60.8,39.5,2399.6
1433,UAV,0.4282,318.1,322.8,378.9,362.2,60.8,39.5,2399.6
1433,UAV,0.4206,392.6,293.1,437.4,328.9,44.8,35.8,1599.8
1434,UAV,0.4446,392.8,293.1,437.2,328.9,44.5,35.8,1590.9
1434,UAV,0.4436,318.1,322.8,378.9,362.2,60.8,39.5,2399.6
1435,UAV,0.4610,318.1,322.8,378.9,362.2,60.8,39.5,2399.6
1435,UAV,0.4484,392.8,293.1,437.2,328.9,44.5,35.8,1590.9
1436,UAV,0.4727,318.1,322.6,378.9,362.4,60.8,39.8,2414.8
1436,UAV,0.4504,392.8,293.1,437.2,328.9,44.5,35.8,1590.9
1437,UAV,0.4591,318.1,322.6,378.9,362.4,60.8,39.8,2414.8
1437,UAV,0.4494,392.6,293.1,437.4,328.9,44.8,35.8,1599.8
1438,UAV,0.4330,392.8,293.1,437.2,328.9,44.5,35.8,1590.9
1438,UAV,0.4263,318.1,322.8,378.9,362.2,60.8,39.5,2399.6
1439,UAV,0.4359,392.8,293.1,437.2,328.9,44.5,35.8,1590.9
1439,UAV,0.4092,325.0,324.8,379.5,361.2,54.5,36.5,1989.2
1440,UAV,0.4746,317.2,322.6,379.2,362.4,62.0,39.8,2464.5
1440,UAV,0.2193,393.6,293.1,437.4,328.9,43.8,35.8,1564.1
1441,UAV,0.4824,317.2,322.6,379.2,362.4,62.0,39.8,2464.5
1441,UAV,0.2268,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1442,UAV,0.5068,317.2,322.6,379.2,362.4,62.0,39.8,2464.5
1442,UAV,0.2227,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1443,UAV,0.5010,317.2,322.6,379.2,362.4,62.0,39.8,2464.5
1443,UAV,0.2247,393.6,293.1,437.4,328.9,43.8,35.8,1564.1
1444,UAV,0.5078,317.2,322.6,379.2,362.4,62.0,39.8,2464.5
1444,UAV,0.2337,393.6,293.1,437.4,328.9,43.8,35.8,1564.1
1445,UAV,0.4815,317.2,322.9,379.2,362.1,62.0,39.2,2433.5
1445,UAV,0.2358,393.6,293.1,437.4,328.9,43.8,35.8,1564.1
1446,UAV,0.4863,317.6,322.9,379.4,362.1,61.8,39.2,2423.7
1446,UAV,0.2444,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1447,UAV,0.4893,317.6,322.9,379.4,362.1,61.8,39.2,2423.7
1447,UAV,0.2247,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1448,UAV,0.4980,317.5,322.8,379.0,362.2,61.5,39.5,2429.2
1448,UAV,0.2187,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1449,UAV,0.4795,317.5,322.8,379.0,362.2,61.5,39.5,2429.2
1449,UAV,0.2147,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1450,UAV,0.4717,317.5,322.8,379.0,362.2,61.5,39.5,2429.2
1450,UAV,0.2187,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1451,UAV,0.4776,317.5,322.8,379.0,362.2,61.5,39.5,2429.2
1451,UAV,0.2207,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1452,UAV,0.4494,326.1,324.0,379.9,360.5,53.8,36.5,1961.9
1452,UAV,0.1895,392.0,293.1,436.5,328.9,44.5,35.8,1590.9
1453,UAV,0.4649,326.2,324.1,379.8,360.9,53.5,36.8,1966.1
1453,UAV,0.1689,391.9,293.1,436.1,328.9,44.2,35.8,1581.9
1454,UAV,0.4455,326.2,324.1,379.8,360.9,53.5,36.8,1966.1
1454,UAV,0.1716,391.9,293.2,436.1,328.8,44.2,35.5,1570.9
1455,UAV,0.4600,326.1,324.0,379.9,361.0,53.8,37.0,1988.8
1455,UAV,0.1778,391.9,293.2,436.1,328.8,44.2,35.5,1570.9
1456,UAV,0.4533,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1456,UAV,0.1901,392.2,293.2,436.2,328.8,44.0,35.5,1562.0
1457,UAV,0.4533,326.1,324.0,379.9,361.0,53.8,37.0,1988.8
1457,UAV,0.1877,392.2,293.2,436.2,328.8,44.0,35.5,1562.0
1458,UAV,0.4513,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1458,UAV,0.1889,392.2,293.2,436.2,328.8,44.0,35.5,1562.0
1459,UAV,0.4523,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1459,UAV,0.1889,392.2,293.2,436.2,328.8,44.0,35.5,1562.0
1460,UAV,0.4045,326.5,324.9,379.5,361.1,53.0,36.2,1921.2
1461,UAV,0.4273,326.5,324.9,380.0,361.1,53.5,36.2,1939.4
1461,UAV,0.2167,394.1,293.1,436.9,328.9,42.8,35.8,1528.3
1462,UAV,0.3337,325.8,324.5,379.2,361.0,53.5,36.5,1952.8
1462,UAV,0.2075,394.1,293.1,436.9,328.9,42.8,35.8,1528.3
1463,UAV,0.2967,325.1,324.6,378.9,361.4,53.8,36.8,1975.3
1463,UAV,0.1968,394.1,293.1,436.9,328.9,42.8,35.8,1528.3
1464,UAV,0.3914,395.5,293.0,437.5,328.5,42.0,35.5,1491.0
1464,UAV,0.2234,326.9,324.2,380.1,360.8,53.2,36.5,1943.6
1465,UAV,0.4158,395.5,292.9,437.5,328.1,42.0,35.2,1480.5
1465,UAV,0.3032,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1466,UAV,0.4378,395.4,292.6,437.6,328.4,42.2,35.8,1510.4
1466,UAV,0.2822,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1467,UAV,0.4149,395.4,293.0,437.6,328.5,42.2,35.5,1499.9
1467,UAV,0.2846,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1468,UAV,0.4196,395.4,293.0,437.6,328.5,42.2,35.5,1499.9
1468,UAV,0.2767,327.1,324.4,379.9,360.6,52.8,36.2,1912.2
1469,UAV,0.4292,395.4,292.6,437.6,328.4,42.2,35.8,1510.4
1469,UAV,0.2870,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1470,UAV,0.4282,395.4,292.6,437.6,328.4,42.2,35.8,1510.4
1470,UAV,0.2751,327.1,324.4,379.9,360.6,52.8,36.2,1912.2
1471,UAV,0.3989,395.4,292.6,437.6,328.4,42.2,35.8,1510.4
1471,UAV,0.2636,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1472,UAV,0.4121,395.4,292.6,437.6,328.4,42.2,35.8,1510.4
1472,UAV,0.2798,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1473,UAV,0.4273,395.4,292.6,437.6,328.4,42.2,35.8,1510.4
1473,UAV,0.3032,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1474,UAV,0.4282,395.4,292.6,437.6,328.4,42.2,35.8,1510.4
1474,UAV,0.2902,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1475,UAV,0.4149,395.4,292.6,437.6,328.4,42.2,35.8,1510.4
1475,UAV,0.2697,327.0,324.2,380.0,360.8,53.0,36.5,1934.5
1476,UAV,0.2862,393.1,293.0,436.9,329.0,43.8,36.0,1575.0
1476,UAV,0.2275,325.9,324.2,380.1,360.8,54.2,36.5,1980.1
1477,UAV,0.3390,393.1,293.0,436.9,329.0,43.8,36.0,1575.0
1477,UAV,0.2583,325.9,324.1,380.1,360.9,54.2,36.8,1993.7
1478,UAV,0.3495,393.1,293.0,436.9,329.0,43.8,36.0,1575.0
1478,UAV,0.2705,325.9,324.4,380.1,360.6,54.2,36.2,1966.6
1479,UAV,0.3303,393.1,293.0,436.9,329.0,43.8,36.0,1575.0
1479,UAV,0.2451,326.6,324.2,380.4,360.8,53.8,36.5,1961.9
1480,UAV,0.2878,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1480,UAV,0.2200,326.6,324.2,380.4,360.8,53.8,36.5,1961.9
1481,UAV,0.3082,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1481,UAV,0.2365,326.6,324.2,380.4,360.8,53.8,36.5,1961.9
1482,UAV,0.3140,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1482,UAV,0.2401,326.6,324.2,380.4,360.8,53.8,36.5,1961.9
1483,UAV,0.3107,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1483,UAV,0.2379,326.6,324.2,380.4,360.8,53.8,36.5,1961.9
1484,UAV,0.3251,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1484,UAV,0.2509,325.9,324.4,380.1,360.6,54.2,36.2,1966.6
1485,UAV,0.3311,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1485,UAV,0.2822,326.6,324.4,380.4,360.6,53.8,36.2,1948.4
1486,UAV,0.3099,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1486,UAV,0.2591,326.2,324.2,380.2,360.8,54.0,36.5,1971.0
1487,UAV,0.3024,393.1,293.1,436.9,328.9,43.8,35.8,1564.1
1487,UAV,0.2516,326.2,324.2,380.2,360.8,54.0,36.5,1971.0
1488,UAV,0.3748,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1488,UAV,0.1974,326.0,324.9,380.0,361.1,54.0,36.2,1957.5
1489,UAV,0.4083,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1489,UAV,0.2173,326.0,324.9,380.0,361.1,54.0,36.2,1957.5
1490,UAV,0.4102,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1490,UAV,0.2108,326.0,324.9,380.0,361.1,54.0,36.2,1957.5
1491,UAV,0.4102,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1491,UAV,0.2147,326.0,324.9,380.0,361.1,54.0,36.2,1957.5
1492,UAV,0.4036,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1492,UAV,0.2288,326.5,324.8,380.0,360.8,53.5,36.0,1926.0
1493,UAV,0.4092,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1493,UAV,0.2214,326.1,324.8,379.9,360.8,53.8,36.0,1935.0
1494,UAV,0.3877,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1494,UAV,0.2275,326.5,324.4,380.0,360.6,53.5,36.2,1939.4
1495,UAV,0.3933,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1495,UAV,0.2330,326.6,324.4,380.4,360.6,53.8,36.2,1948.4
1496,UAV,0.3540,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1496,UAV,0.1987,326.2,324.5,380.2,361.0,54.0,36.5,1971.0
1497,UAV,0.4092,393.5,293.0,437.0,328.5,43.5,35.5,1544.2
1497,UAV,0.2444,326.1,324.4,379.9,360.6,53.8,36.2,1948.4
1498,UAV,0.4140,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1498,UAV,0.2408,326.6,324.4,380.4,360.6,53.8,36.2,1948.4
1499,UAV,0.4263,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1499,UAV,0.2302,326.5,324.4,380.0,360.6,53.5,36.2,1939.4
1500,UAV,0.2918,394.9,292.6,437.1,328.4,42.2,35.8,1510.4
1500,UAV,0.2018,326.4,324.9,379.6,361.1,53.2,36.2,1930.3
1501,UAV,0.2902,394.9,292.6,437.1,328.4,42.2,35.8,1510.4
1501,UAV,0.1974,326.8,324.9,379.8,361.1,53.0,36.2,1921.2
1502,UAV,0.3007,394.9,292.6,437.1,328.4,42.2,35.8,1510.4
1502,UAV,0.2621,326.4,324.9,379.6,361.1,53.2,36.2,1930.3
1503,UAV,0.2767,394.9,292.6,437.1,328.4,42.2,35.8,1510.4
1503,UAV,0.2561,326.4,324.8,379.6,361.2,53.2,36.5,1943.6
1504,UAV,0.2878,394.9,292.6,437.1,328.4,42.2,35.8,1510.4
1504,UAV,0.2351,326.4,324.8,379.6,361.2,53.2,36.5,1943.6
1505,UAV,0.2674,394.9,292.6,437.1,328.4,42.2,35.8,1510.4
1505,UAV,0.2082,326.4,324.8,379.6,361.2,53.2,36.5,1943.6
1506,UAV,0.3082,394.9,292.6,437.1,328.4,42.2,35.8,1510.4
1506,UAV,0.2351,326.4,324.8,379.6,361.2,53.2,36.5,1943.6
1507,UAV,0.3099,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1507,UAV,0.2451,326.4,324.8,379.6,361.2,53.2,36.5,1943.6
1508,UAV,0.2524,395.0,293.0,437.0,328.5,42.0,35.5,1491.0
1508,UAV,0.2275,326.4,324.8,379.6,361.2,53.2,36.5,1943.6
1509,UAV,0.2621,395.0,292.9,437.0,328.1,42.0,35.2,1480.5
1509,UAV,0.2302,326.4,324.8,379.6,361.2,53.2,36.5,1943.6
1510,UAV,0.2666,395.0,292.9,437.0,328.1,42.0,35.2,1480.5
1510,UAV,0.2365,326.1,324.8,379.9,361.2,53.8,36.5,1961.9
1511,UAV,0.2473,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1511,UAV,0.2288,326.1,324.8,379.9,361.2,53.8,36.5,1961.9
1512,UAV,0.2386,395.6,293.0,437.4,328.5,41.8,35.5,1482.1
1512,UAV,0.1505,319.2,322.4,379.2,362.6,60.0,40.2,2415.0
1513,UAV,0.2351,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1513,UAV,0.1661,319.2,322.4,379.2,362.6,60.0,40.2,2415.0
1514,UAV,0.2918,395.6,293.0,437.4,328.5,41.8,35.5,1482.1
1514,UAV,0.1624,319.2,322.4,379.2,362.6,60.0,40.2,2415.0
1515,UAV,0.2487,395.6,293.0,437.4,328.5,41.8,35.5,1482.1
1516,UAV,0.2127,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1517,UAV,0.2031,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1518,UAV,0.2043,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1519,UAV,0.1999,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1520,UAV,0.2075,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1521,UAV,0.2193,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1522,UAV,0.1761,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1523,UAV,0.1691,395.6,292.6,437.4,328.4,41.8,35.8,1492.6
1524,UAV,0.2524,326.6,324.0,380.4,361.0,53.8,37.0,1988.8
1525,UAV,0.3251,327.4,324.0,380.6,361.0,53.2,37.0,1970.2
1526,UAV,0.3217,327.5,324.1,380.5,360.9,53.0,36.8,1947.8
1526,UAV,0.1541,393.8,293.1,436.8,328.9,43.0,35.8,1537.2
1527,UAV,0.3016,327.5,324.0,380.5,361.0,53.0,37.0,1961.0
1528,UAV,0.3057,327.5,324.1,380.5,360.9,53.0,36.8,1947.8
1529,UAV,0.3024,327.4,323.9,380.6,361.1,53.2,37.2,1983.6
1530,UAV,0.3099,327.4,323.9,380.6,361.1,53.2,37.2,1983.6
1531,UAV,0.3107,327.0,324.0,380.5,361.0,53.5,37.0,1979.5
1532,UAV,0.3191,327.4,324.0,380.6,361.0,53.2,37.0,1970.2
1533,UAV,0.3040,327.4,324.0,380.6,361.0,53.2,37.0,1970.2
1534,UAV,0.3132,327.0,324.0,380.5,361.0,53.5,37.0,1979.5
1535,UAV,0.3416,327.0,324.1,380.5,360.9,53.5,36.8,1966.1
1538,UAV,0.1702,394.5,293.0,437.0,328.5,42.5,35.5,1508.8
1539,UAV,0.1784,394.5,293.1,437.0,328.9,42.5,35.8,1519.4
1539,UAV,0.1584,327.0,323.8,380.0,361.2,53.0,37.5,1987.5
1540,UAV,0.1968,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1540,UAV,0.1678,326.9,323.6,380.1,361.4,53.2,37.8,2010.2
1541,UAV,0.2037,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1541,UAV,0.1722,326.9,323.5,380.1,361.0,53.2,37.5,1996.9
1542,UAV,0.1830,394.5,293.1,437.0,328.9,42.5,35.8,1519.4
1542,UAV,0.1634,327.0,323.9,380.0,361.1,53.0,37.2,1974.2
1543,UAV,0.2024,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1543,UAV,0.1632,327.0,323.5,380.0,361.0,53.0,37.5,1987.5
1544,UAV,0.2147,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1544,UAV,0.1680,326.9,323.9,380.1,361.1,53.2,37.2,1983.6
1545,UAV,0.2160,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1545,UAV,0.1705,326.9,323.9,380.1,361.1,53.2,37.2,1983.6
1546,UAV,0.2241,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1546,UAV,0.1854,326.9,323.5,380.1,361.0,53.2,37.5,1996.9
1547,UAV,0.2394,394.6,293.1,437.4,328.9,42.8,35.8,1528.3
1547,UAV,0.1981,326.9,323.9,380.1,361.1,53.2,37.2,1983.6
1548,UAV,0.3702,326.0,324.2,380.0,361.2,54.0,37.0,1998.0
1548,UAV,0.3495,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1549,UAV,0.3970,326.1,324.1,379.9,360.9,53.8,36.8,1975.3
1549,UAV,0.3363,394.6,292.6,437.4,328.4,42.8,35.8,1528.3
1550,UAV,0.3785,326.0,324.2,380.0,361.2,54.0,37.0,1998.0
1550,UAV,0.3549,394.5,292.6,437.5,328.4,43.0,35.8,1537.2
1551,UAV,0.3840,326.1,324.2,379.9,361.2,53.8,37.0,1988.8
1551,UAV,0.3693,394.5,292.6,437.5,328.4,43.0,35.8,1537.2
1552,UAV,0.3648,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1552,UAV,0.3513,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1553,UAV,0.3785,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1553,UAV,0.3460,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1554,UAV,0.3794,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1554,UAV,0.3451,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1555,UAV,0.3603,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1555,UAV,0.3208,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1556,UAV,0.3585,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1556,UAV,0.3225,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1557,UAV,0.3886,326.1,324.6,379.9,361.4,53.8,36.8,1975.3
1557,UAV,0.3285,394.6,293.0,437.4,328.5,42.8,35.5,1517.6
1558,UAV,0.3933,326.0,324.2,380.0,361.2,54.0,37.0,1998.0
1558,UAV,0.3065,394.2,293.0,437.2,328.5,43.0,35.5,1526.5
1559,UAV,0.3868,326.6,324.1,380.4,360.9,53.8,36.8,1975.3
1559,UAV,0.2854,394.2,293.0,437.2,328.5,43.0,35.5,1526.5
1560,UAV,0.2480,393.5,292.9,437.0,329.1,43.5,36.2,1576.9
1560,UAV,0.2323,325.8,324.6,379.2,361.4,53.5,36.8,1966.1
1561,UAV,0.2878,325.9,325.0,379.1,361.5,53.2,36.5,1943.6
1561,UAV,0.2854,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1562,UAV,0.2846,325.6,325.0,379.4,361.5,53.8,36.5,1961.9
1562,UAV,0.2767,393.5,292.9,437.0,329.1,43.5,36.2,1576.9
1563,UAV,0.2583,325.9,325.0,379.1,361.5,53.2,36.5,1943.6
1563,UAV,0.2576,393.5,292.9,437.0,329.1,43.5,36.2,1576.9
1564,UAV,0.2666,393.5,292.9,437.0,329.1,43.5,36.2,1576.9
1564,UAV,0.2561,325.9,325.0,379.1,361.5,53.2,36.5,1943.6
1565,UAV,0.3540,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1565,UAV,0.3166,325.9,325.0,379.1,361.5,53.2,36.5,1943.6
1566,UAV,0.3285,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1566,UAV,0.2918,325.9,325.0,379.1,361.5,53.2,36.5,1943.6
1567,UAV,0.3567,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1567,UAV,0.3183,325.9,325.0,379.1,361.5,53.2,36.5,1943.6
1568,UAV,0.3549,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1568,UAV,0.3294,325.5,325.0,379.0,361.5,53.5,36.5,1952.8
1569,UAV,0.3478,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1569,UAV,0.3268,325.6,325.0,379.4,361.5,53.8,36.5,1961.9
1570,UAV,0.3442,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1570,UAV,0.3234,325.6,325.0,379.4,361.5,53.8,36.5,1961.9
1571,UAV,0.3363,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1571,UAV,0.3294,325.6,324.6,379.4,361.4,53.8,36.8,1975.3
1572,UAV,0.3522,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1572,UAV,0.2736,325.0,325.0,379.5,361.5,54.5,36.5,1989.2
1573,UAV,0.3594,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1573,UAV,0.2958,318.1,322.0,378.9,362.5,60.8,40.5,2460.4
1574,UAV,0.3513,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1574,UAV,0.2697,325.0,324.6,379.5,361.4,54.5,36.8,2002.9
1575,UAV,0.3372,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1575,UAV,0.2408,325.0,325.0,379.5,361.5,54.5,36.5,1989.2
1576,UAV,0.3303,393.9,293.0,437.1,329.0,43.2,36.0,1557.0
1576,UAV,0.2372,325.0,325.0,379.5,361.5,54.5,36.5,1989.2
1577,UAV,0.3346,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1577,UAV,0.2415,325.0,325.0,379.5,361.5,54.5,36.5,1989.2
1578,UAV,0.3390,393.5,293.1,437.0,328.9,43.5,35.8,1555.1
1578,UAV,0.2351,325.0,325.0,379.5,361.5,54.5,36.5,1989.2
1579,UAV,0.3251,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1579,UAV,0.2323,324.8,324.6,379.8,361.4,55.0,36.8,2021.2
1580,UAV,0.3268,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1580,UAV,0.2576,324.6,325.1,379.4,361.9,54.8,36.8,2012.1
1581,UAV,0.3242,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1581,UAV,0.2854,324.6,325.1,379.4,361.9,54.8,36.8,2012.1
1582,UAV,0.3407,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1582,UAV,0.2886,325.0,324.8,379.5,361.8,54.5,37.0,2016.5
1583,UAV,0.3183,393.5,293.0,437.0,329.0,43.5,36.0,1566.0
1583,UAV,0.2783,325.1,324.8,379.9,361.8,54.8,37.0,2025.8
1584,UAV,0.2814,325.0,324.2,379.5,361.2,54.5,37.0,2016.5
1584,UAV,0.1999,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
